customerID,Churn,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges_Monthly,account_Charges_Total,customer_gender_Male,internet_InternetService_Fiber optic,internet_InternetService_No,account_Contract_One year,account_Contract_Two year,account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check,account_PaymentMethod_Mailed check
2931-SVLTV,0,0,1,1,40,1,1,1,1,0,1,1,1,1,110.1,4469.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2931-VUVJN,0,1,1,0,59,1,1,1,1,1,1,0,0,1,94.05,5483.9,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2931-XIQBR,0,0,1,1,50,1,0,0,0,1,1,1,1,0,103.05,5153.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2933-FILNV,1,0,1,1,2,0,0,0,0,0,0,0,0,1,24.4,36.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2933-XEUJM,0,0,0,0,46,1,1,1,0,1,0,1,1,0,79.2,3593.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2937-FTHUR,0,0,0,1,18,1,1,1,0,0,0,0,1,0,64.8,1166.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2946-KIQSP,0,0,0,0,35,0,0,0,0,1,1,0,0,1,33.45,1175.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2947-DOMLJ,1,0,0,1,1,1,0,1,0,0,0,0,0,0,50.6,50.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2951-QOQTK,1,0,0,1,4,1,1,0,0,0,1,0,0,0,80.8,332.45,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2952-QAYZF,1,0,0,0,5,1,1,0,1,1,0,0,0,1,85.3,424.15,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2954-PIBKO,0,0,1,1,69,1,1,1,0,1,1,0,0,1,64.15,4254.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2955-BJZHG,1,0,1,1,17,1,0,0,0,0,0,1,0,0,80.85,1400.85,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2955-PSXOE,1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2956-GGUCQ,1,1,1,0,24,1,1,1,0,0,0,0,0,1,78.85,1772.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2957-JIRMN,0,1,0,0,62,1,1,0,0,0,0,1,0,0,84.45,4959.15,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2957-LOLHO,1,0,0,0,12,1,0,0,0,0,0,0,0,1,45.4,518.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2958-NHPPS,0,0,0,0,23,1,0,0,0,0,0,0,0,0,20.85,473.9,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2959-EEXWB,0,0,1,1,45,0,0,1,0,0,0,1,1,1,50.9,2333.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2959-FENLU,0,0,0,0,9,1,0,0,0,1,0,0,1,1,85.3,781.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2959-MJHIC,1,0,1,0,4,1,0,0,0,0,0,1,0,1,80.35,307.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2960-NKRSO,0,0,0,0,24,1,0,0,1,1,1,0,0,1,85.95,2107.15,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2961-VNFKL,0,0,1,0,71,1,1,0,0,0,0,0,0,1,25.95,1801.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2962-XPMCQ,1,0,0,0,2,1,0,0,0,0,0,0,0,1,45.15,98.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2967-MXRAV,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18.8,18.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2968-SSGAA,1,0,0,0,10,1,1,0,0,1,0,1,1,1,100.6,1060.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2969-QWUBZ,0,0,0,0,2,0,0,0,1,0,0,1,1,0,51.4,96.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2969-VAPYH,0,0,0,0,67,1,0,1,1,0,1,0,0,0,60.5,3870.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2969-WGHQO,0,0,1,1,7,1,0,1,1,1,0,1,0,0,69.45,477.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2971-SGAFL,0,0,0,0,13,1,1,1,0,1,0,1,1,1,78.75,995.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2972-YDYUW,0,0,0,0,57,1,1,0,1,0,1,0,1,0,94.7,5468.95,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2974-GGUXS,0,1,1,0,36,1,1,0,1,0,0,1,0,1,91.95,3301.05,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2977-CEBSX,0,0,0,0,66,1,1,1,1,1,1,1,1,1,90.05,5965.95,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2978-XXSOG,0,0,0,0,22,1,1,1,0,0,1,0,0,1,59.05,1253.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2979-SXESE,1,0,1,1,17,1,1,1,0,1,0,1,0,0,94.4,1607.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2982-IHMFT,1,1,0,0,1,1,1,0,0,0,0,0,0,1,74.45,74.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2982-VPSGI,1,0,1,0,11,1,1,0,0,0,0,1,1,1,94.0,1078.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2983-ZANRP,1,0,1,1,2,1,0,0,1,0,0,0,0,1,73.55,145.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2984-AFWNC,0,0,0,0,3,1,0,0,1,0,0,1,1,0,95.4,293.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2984-MIIZL,1,0,0,0,4,1,0,0,0,1,0,0,0,1,74.8,321.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2984-RGEYA,0,0,1,1,69,1,0,0,0,0,0,0,0,0,19.75,1375.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2984-TBYKU,0,0,1,1,72,1,1,1,1,1,1,0,1,1,104.9,7732.65,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2985-FMWYF,0,0,0,0,23,1,1,0,0,0,0,1,1,1,93.5,2341.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2985-JUUBZ,0,0,1,1,40,1,1,0,0,1,0,1,1,1,74.55,3015.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2987-BJXIK,0,0,0,0,70,1,1,1,1,1,0,1,1,0,84.7,5991.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2988-GBIVW,0,1,1,0,70,1,1,1,0,0,0,0,1,1,90.85,6470.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2988-PLAHS,0,0,0,0,3,1,0,0,0,1,0,1,1,1,69.95,220.45,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2988-QRAJY,0,0,0,0,69,1,1,1,1,1,0,1,1,1,110.05,7430.75,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2990-HWIML,1,0,0,0,6,1,0,0,0,0,0,1,1,1,89.5,573.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2990-IAJSV,0,0,0,0,72,1,1,1,1,1,1,1,1,0,92.0,6632.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2990-OGYTD,0,0,1,0,67,1,1,0,1,1,1,1,1,0,86.15,5883.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2995-UPRYS,1,1,1,0,40,1,0,0,1,0,1,1,1,1,99.2,4062.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2995-YWTCD,0,0,1,1,19,1,1,0,0,0,0,0,0,1,24.9,467.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2996-XAUVF,0,0,0,0,70,0,0,0,0,0,1,0,1,1,40.05,2799.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2999-AANRQ,0,0,0,0,21,1,0,1,1,0,1,1,0,0,71.05,1524.85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3001-CBHLQ,1,1,1,0,32,1,1,0,0,1,1,1,1,1,104.9,3351.55,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3001-UNBTL,0,1,1,1,29,1,1,0,0,1,0,1,1,1,103.95,2964.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3002-WQZWT,0,0,0,0,29,1,1,0,0,0,0,0,0,1,74.2,1993.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3003-CMDUU,0,0,1,0,25,1,0,0,0,0,1,1,1,1,95.15,2395.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3005-NFMTA,1,1,0,0,55,1,1,1,0,0,0,1,1,1,98.8,5617.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3005-TYFRD,0,0,1,0,55,1,1,0,1,1,0,1,1,1,103.65,5676.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3006-XIMLN,1,0,0,1,2,1,1,0,0,0,0,1,1,1,94.2,193.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3007-FDPEA,0,0,0,0,2,1,0,0,0,0,0,0,0,1,20.7,39.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3009-JWMPU,1,0,0,0,62,1,1,0,0,1,0,1,1,1,96.75,6125.4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3011-WQKSZ,0,0,0,1,19,1,0,0,0,0,0,0,0,1,20.0,377.55,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3012-VFFMN,0,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,158.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3014-WJKSM,0,0,1,0,29,1,0,0,0,1,0,0,0,1,75.3,2263.4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3016-KSVCP,0,0,1,0,29,0,0,0,0,0,0,1,0,0,33.75,1009.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3018-TFTSU,1,0,0,0,12,1,0,1,0,1,0,0,0,0,81.7,858.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3021-VLNRJ,0,0,0,1,50,1,0,1,0,1,1,1,0,1,70.8,3478.15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3022-BEXHZ,0,0,1,1,67,1,1,0,1,1,1,1,1,1,111.2,7530.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3023-GFLBR,1,0,1,1,33,1,1,0,0,0,0,0,1,0,86.15,2745.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3026-ATZYV,0,0,1,1,37,1,0,1,1,0,0,1,1,0,75.1,2658.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3027-YNWZU,0,0,1,0,64,1,1,0,0,0,0,0,0,0,25.0,1584.8,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3027-ZTDHO,1,0,0,0,1,1,0,0,0,0,0,1,1,1,89.9,89.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3030-YDNRM,0,0,0,0,8,1,1,0,0,0,0,0,0,1,74.85,572.45,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3030-YZADT,1,0,0,0,9,1,0,0,0,0,0,0,0,0,44.95,431.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3030-ZKIWL,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3034-ZBEQN,1,0,1,0,48,0,0,0,1,1,0,0,0,0,34.7,1604.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3038-PQIUY,0,0,0,0,38,1,1,1,1,1,0,0,0,1,66.15,2522.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3039-MJSLN,0,0,0,1,3,1,0,0,0,0,0,0,0,0,20.2,50.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3043-SUDUA,0,0,0,0,32,1,0,0,0,0,0,0,0,0,19.9,601.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3043-TYBNO,0,0,0,0,3,1,0,0,0,0,1,0,1,0,60.65,196.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3045-XETSH,1,0,0,0,10,1,1,0,1,1,0,0,1,1,94.85,953.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3049-NDXFL,1,0,0,0,1,1,1,0,0,0,0,0,1,0,85.8,85.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3049-SOLAY,1,0,1,0,3,1,1,0,0,0,0,1,1,1,95.2,292.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3050-GBUSH,0,0,0,0,3,0,0,0,0,0,0,1,0,1,34.8,113.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3050-RLLXC,0,0,1,1,56,1,1,1,1,1,1,1,0,0,81.25,4620.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3055-MJDSB,0,0,0,0,9,0,0,0,0,0,0,0,0,1,24.6,190.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3055-OYMSE,0,1,0,0,53,1,0,0,1,0,0,0,0,1,73.8,4003.85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3055-VTCGS,0,0,0,0,63,1,0,0,0,1,0,0,1,0,58.55,3503.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3057-VJJQE,0,0,0,0,35,1,1,1,0,0,0,0,0,0,55.25,1924.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3058-HJCUY,1,0,1,1,41,1,1,0,0,1,1,1,1,1,102.6,4213.35,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3058-WQDRE,0,0,0,0,13,0,0,0,0,0,0,0,0,1,25.15,331.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059-NGMXB,0,0,1,1,14,1,1,1,1,0,0,0,1,0,69.2,944.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3061-BCKYI,0,0,0,0,14,1,0,0,0,0,0,0,0,0,19.9,283.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3062-ICYZQ,0,0,1,1,51,1,1,1,1,0,0,0,1,1,93.8,4539.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3063-QFSZL,1,0,0,0,1,1,0,0,0,0,0,0,1,1,55.4,55.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3066-RRJIO,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.95,69.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3067-SVMTC,0,0,1,0,68,1,0,1,0,0,1,0,0,0,55.9,3848.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3068-OMWZA,1,1,0,0,1,1,1,0,0,1,0,1,0,1,88.8,88.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3069-SSVSN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.85,25.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3070-BDOQC,0,0,0,0,60,1,0,0,1,1,0,1,1,1,99.65,5941.05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3070-DVEYC,1,1,0,0,7,1,1,0,0,0,0,0,0,0,73.75,545.15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3070-FNFZQ,0,0,1,1,23,1,0,0,0,0,0,0,0,0,20.4,478.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3071-MVJCD,0,0,1,1,72,1,1,1,1,1,1,1,0,0,82.3,5815.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3071-VBYPO,0,0,1,1,3,1,0,1,1,0,0,1,0,0,89.85,248.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3074-GQWYX,1,0,0,0,5,1,1,0,0,0,0,0,0,1,75.9,357.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3077-RSNTJ,0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.7,113.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3078-ZKNTS,0,0,1,1,13,1,0,0,0,0,0,0,0,1,19.75,246.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3079-BCHLN,0,0,1,0,47,1,0,0,0,0,0,0,0,0,19.9,942.95,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3082-VQXNH,0,0,1,0,3,0,0,0,1,0,0,0,0,0,29.8,94.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3082-WQRVY,0,1,1,0,14,1,0,0,0,0,0,0,0,0,19.65,228.65,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
3082-YVEKW,0,0,1,1,23,1,1,1,0,1,1,1,0,1,77.15,1759.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3084-DOWLE,0,0,1,0,72,1,1,1,1,1,1,1,1,0,92.0,6474.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3085-QUOZK,1,0,0,0,1,1,0,0,0,0,0,0,0,0,43.95,43.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3086-RUCRN,0,0,0,0,66,1,1,1,1,1,1,0,1,1,103.1,6595.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3088-FVYWK,0,0,1,1,53,1,1,0,0,0,0,0,0,0,25.55,1336.1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3088-LHEFH,0,0,0,0,11,1,1,1,0,0,0,0,0,1,79.0,929.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3090-HAWSU,1,0,0,0,61,1,1,1,0,1,1,1,1,1,111.6,6876.05,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3090-LETTY,0,0,0,1,2,1,1,1,1,0,0,0,0,0,60.95,134.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090-QFUVD,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.3,20.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3091-FYHKI,1,0,0,0,1,0,0,0,0,0,0,0,1,1,35.45,35.45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3092-IGHWF,1,0,1,1,67,1,1,0,1,1,0,0,0,0,87.4,5918.8,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3094-JOJAI,0,0,0,0,18,1,1,0,0,0,0,0,0,0,74.15,1387.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3096-GKWEB,0,0,1,0,18,1,1,0,0,0,0,1,1,1,94.75,1691.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3096-IZETN,1,0,0,0,12,1,0,0,0,0,0,0,1,0,78.1,947.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3096-JRDSO,1,1,1,0,27,1,1,1,0,0,1,1,1,1,104.3,2867.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3096-WPXBT,0,0,1,1,61,1,1,1,1,1,0,0,1,1,100.7,6018.65,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3096-YXENJ,0,0,1,0,65,1,1,0,1,1,1,1,1,1,107.65,7082.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3097-FQTVJ,0,0,0,0,41,1,0,0,0,0,0,0,0,0,20.0,810.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3097-IDVPU,0,0,1,1,19,1,1,0,0,0,0,0,0,0,50.1,910.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3097-NNSPB,1,0,0,0,2,1,0,0,1,0,0,0,0,1,49.05,91.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3097-NQYSN,1,1,1,0,2,1,1,0,0,0,0,1,0,1,86.85,156.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3097-PYWXL,0,0,1,1,4,1,0,0,0,0,0,0,0,1,19.95,82.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3099-OONVS,0,0,1,1,25,1,0,1,0,0,1,0,0,0,54.3,1296.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3104-OWCGK,1,0,1,1,60,1,0,0,1,1,0,1,0,0,90.95,5453.4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3106-ULWFW,1,0,1,0,8,1,1,0,0,0,0,0,1,1,85.2,627.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3108-PCCGG,0,1,1,0,72,1,1,1,1,1,0,1,1,0,84.45,5899.85,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3113-IWHLC,0,0,0,0,5,1,0,1,0,1,0,0,0,1,55.8,274.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3115-CZMZD,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3115-JPJDD,0,0,1,0,59,1,0,1,0,1,0,0,0,1,81.25,4639.45,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3118-UHVVQ,0,0,1,0,68,1,1,0,0,0,0,0,0,0,25.8,1911.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3120-FAZKD,0,0,1,1,54,1,1,0,0,0,0,0,0,1,24.05,1230.9,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3125-RAHBV,0,0,0,0,22,1,0,0,0,0,0,0,0,0,20.3,467.15,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3126-WQMGH,0,0,1,0,49,1,1,0,0,0,0,0,0,1,52.15,2583.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3128-YOVTD,0,0,1,1,51,1,0,1,1,0,0,0,0,1,79.15,4018.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3129-AAQOU,0,0,1,1,19,1,1,0,0,0,0,0,0,0,25.6,485.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3130-ICDUP,0,0,0,1,2,1,1,1,0,0,0,0,0,0,80.55,188.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3131-NWVFJ,0,0,1,1,14,1,0,0,0,0,0,0,0,0,19.55,294.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
3132-TVFDZ,1,1,1,0,57,0,0,0,0,0,0,1,1,1,44.85,2572.95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3133-PZNSR,0,0,1,1,72,1,1,1,1,0,1,0,1,1,97.75,6991.6,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3134-DSHVC,0,0,0,0,63,1,1,1,1,1,0,1,0,0,98.0,6218.45,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3137-LUPIX,0,0,0,0,4,1,1,0,0,0,1,1,0,1,64.4,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3137-NYQQI,0,0,1,0,17,1,0,1,1,0,0,0,1,0,64.8,1175.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3138-BKYAV,1,0,0,0,6,1,0,0,1,0,0,1,0,1,85.35,489.45,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3143-ILDAL,1,0,0,0,56,1,1,0,1,0,1,0,1,1,94.45,5124.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3143-JQEGI,1,0,1,1,13,1,0,0,0,0,0,1,1,0,88.35,1222.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3144-AUDBS,1,0,1,0,6,1,0,0,0,0,1,0,0,1,49.15,270.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3144-KMTWZ,0,0,1,0,71,1,1,0,1,1,0,0,1,1,93.25,6669.45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3146-JTQHR,0,0,1,0,10,1,0,0,0,0,0,0,0,0,19.6,189.45,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3146-MSEGF,0,1,1,1,72,1,1,1,1,1,1,1,1,1,88.05,6425.65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3148-AOIQT,0,0,1,0,69,1,1,0,0,0,0,0,0,1,24.95,1718.35,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3148-BLQJT,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.1,20.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3154-CFSZG,0,0,1,1,47,1,0,1,0,1,0,0,1,0,90.05,4137.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3154-HMWUU,0,0,1,0,60,1,0,0,0,0,0,0,0,1,20.5,1198.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3156-QLHBO,0,0,0,1,2,1,0,0,0,0,0,0,0,0,19.25,48.35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3158-MOERK,1,0,0,0,2,1,1,0,0,0,0,1,1,1,96.0,174.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3160-TYXLT,0,0,0,0,53,0,0,1,1,0,0,0,1,1,46.3,2546.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161-GETRM,0,0,1,1,34,1,1,0,0,1,0,0,1,1,90.05,3097.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3161-ONRWK,0,0,1,1,60,1,0,1,1,1,1,0,0,1,65.85,3928.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3162-KKZXO,0,1,0,0,55,1,1,0,0,1,0,1,1,1,100.15,5409.75,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3162-ZJZFU,0,0,1,1,53,1,0,0,1,0,1,1,0,1,92.55,4779.45,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3164-AALRN,1,0,0,0,5,1,0,0,0,1,0,1,1,1,70.0,347.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3164-YAXFY,0,0,0,0,57,0,0,1,0,1,0,1,1,1,53.75,3196.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3165-HDOEW,1,0,1,1,1,1,0,0,0,0,0,0,0,1,45.85,45.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3166-PNEOF,0,0,0,0,61,1,1,1,0,1,1,1,1,0,86.45,5175.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3167-SNQPL,0,1,1,1,38,1,1,0,1,0,0,1,1,0,101.15,3741.85,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
